fold,idx,y_true,y_pred,y_proba
2,5173,0,0,0.001395760118212396
2,5174,0,0,0.007648913975165961
2,5180,0,1,0.7736481177667693
2,5182,0,0,0.12720854568260773
2,5190,0,0,0.07714710200437054
2,5200,0,0,0.20161042529179507
2,5202,0,0,0.09506165098223052
2,5211,0,1,0.6416036281895271
2,5213,0,0,0.0027531586642208614
2,5214,0,1,0.7406954340213676
2,5230,0,0,0.13569899458198295
2,5232,0,1,0.7804632063509401
2,5234,0,0,0.0021278544175911515
2,5235,0,1,0.9523398965467307
2,5240,0,0,0.0018931438973256805
2,5242,1,1,0.7434157994908804
2,5255,0,0,0.18465980739593119
2,5262,0,0,0.04401421912968053
2,5264,0,0,0.010434212145744519
2,5273,0,0,0.007586179875988911
2,5276,1,1,0.9810422446851905
2,5277,0,0,0.04148263125023295
2,5284,0,0,0.00035080943167476423
2,5288,0,0,0.006060857403115069
2,5291,1,1,0.9786409073469206
2,5295,0,1,0.8524912351815161
2,5296,0,0,0.09992135136331089
2,5319,0,0,0.0008924259004281259
2,5325,0,1,0.8191587364580128
2,5331,0,0,0.11381764707479185
2,5332,1,1,0.9525609573168378
2,5333,0,0,0.008676476139987654
2,5336,0,0,2.184386363430744e-05
2,5337,0,0,0.0005186678631794033
2,5341,1,1,0.9563764912765502
2,5348,0,0,0.0006559890363257404
2,5353,0,0,0.13576141964304417
2,5354,1,1,0.9901189692893619
2,5358,1,1,0.9677839523070006
2,5366,1,1,0.7682165503232303
2,5368,0,0,2.5233097579788898e-05
2,5372,0,0,0.003917614902245244
2,5378,0,0,0.23985437567026208
2,5385,0,0,0.005121108666375958
2,5391,1,1,0.6678228327813909
2,5398,0,0,0.0005249067523155247
2,5400,0,0,0.0012162812903642988
2,5401,0,0,0.002439887523883933
2,5404,0,0,0.03905149847735984
2,5409,0,0,0.0005486602641859238
2,5418,0,0,0.16001446625621404
2,5419,0,0,0.0027542879434857385
2,5422,0,0,0.13902632878734086
2,5428,0,0,0.0001646112499628033
2,5432,0,0,0.10373217929113507
2,5433,1,1,0.9941084017098847
2,5435,0,0,0.0010005936890403846
2,5438,1,0,0.026535327078751565
2,5443,0,0,0.0001463638862477424
2,5447,0,0,0.012983154102912151
2,5449,0,1,0.7639884482059429
2,5457,0,0,0.2596003295668363
2,5460,0,0,0.0021885457244159106
2,5462,0,0,0.3244010196124971
2,5463,0,0,0.001368571525148764
2,5464,0,0,0.0026762038304199366
2,5467,0,0,0.0006910542536992816
2,5473,0,0,0.14956762277221297
2,5478,0,0,0.0010054560529994482
2,5483,0,0,0.0006779137285759594
2,5485,0,0,0.0031848293828488214
2,5490,0,0,0.06933132501985666
2,5494,0,0,0.2559782895516074
2,5495,1,1,0.8666922906984846
2,5507,0,0,0.02841465158100795
2,5513,0,0,0.0062714101169448954
2,5525,0,0,0.021962369567168696
2,5528,1,0,0.2668252764865389
2,5529,0,0,0.01292558746760734
2,5532,0,0,0.3180488965704404
2,5533,0,0,0.0022794019050182933
2,5539,0,0,0.001157607281169548
2,5543,0,0,0.014685427098850021
2,5546,0,0,0.0015598562420802257
2,5549,1,1,0.9993281622710499
2,5552,1,1,0.8570151287351743
2,5557,0,0,0.1707791864378002
2,5561,0,0,0.02254591749453403
2,5562,1,1,0.908219824372108
2,5565,1,0,0.09061344401496409
2,5572,0,0,1.5562450841432645e-05
2,5583,0,0,0.08026717887420678
2,5586,0,0,0.2819248853643416
2,5587,0,0,0.007673341646011783
2,5588,0,0,0.007278985493777216
2,5590,0,0,0.005470634514886014
2,5605,0,0,0.0011648043683996124
2,5608,0,0,0.0014139476966838148
2,5614,0,0,0.0021552352647930847
2,5620,0,0,0.3330671443415421
2,5638,0,0,0.004850236278012976
2,5647,0,0,0.13454883365966105
2,5651,0,0,0.010040089903039576
2,5659,1,1,0.9396021867355407
2,5661,0,0,0.012000093525442446
2,5664,0,0,0.040483721269369846
2,5672,0,0,0.48141692304099487
2,5678,0,0,0.030727634572262436
2,5680,1,1,0.7752953638308051
2,5681,1,1,0.996488854894152
2,5683,1,1,0.6628173873753093
2,5686,1,1,0.9814960217417215
2,5687,0,0,0.08343456630018596
2,5694,0,0,0.013981545699622976
2,5697,1,1,0.9448713150740551
2,5706,0,0,0.0001341925922634448
2,5718,1,1,0.9587784527948758
2,5720,0,0,0.005726624466687545
2,5721,0,0,0.01588781920612268
2,5727,1,1,0.8085613699787397
2,5732,0,1,0.6174324998437045
2,5734,1,1,0.7322088547988466
2,5750,1,0,0.10077026528230609
2,5751,0,0,0.46073439025359364
2,5752,0,0,0.03738778748493859
2,5753,0,0,0.12822760412176765
2,5754,0,0,0.0013652430233539413
2,5759,0,0,0.056872048717405234
2,5763,0,0,0.1920323167920075
2,5767,0,0,0.0011228331880943215
2,5773,0,0,0.03143868114592297
2,5786,0,0,0.00011985046017797437
2,5787,0,0,0.018023231077354658
2,5788,1,0,0.14245494020554558
2,5799,0,0,7.713552536202075e-05
2,5801,1,1,0.8857630522403062
2,5810,0,0,0.012231289558369334
2,5816,1,1,0.9994562332175364
2,5818,0,0,0.10130137864670712
2,5819,1,1,0.9067756922371499
2,5822,0,0,0.24760060624865443
2,5825,0,0,0.021092957582201418
2,5826,0,0,0.002330458198175407
2,5840,0,0,0.0023557854032594974
2,5844,1,1,0.9605125730465629
2,5848,0,0,0.005817247040103639
2,5850,0,0,0.07576929907280741
2,5858,0,0,0.056185762454498474
2,5860,1,1,0.9086051787871745
2,5864,1,1,0.8510680803322275
2,5870,1,1,0.9533340082287279
2,5871,1,1,0.7445442031596262
2,5874,0,0,0.0016186783146162412
2,5888,0,0,2.8215072732022526e-05
2,5895,0,0,0.0029111011663805987
2,5896,1,1,0.9971986394581894
2,5901,0,1,0.8318689812233611
2,5902,0,0,0.008155689464463132
2,5906,0,0,0.0005261252885518868
2,5919,1,0,0.32385740846940836
2,5924,0,0,0.00032878948190699436
2,5928,0,0,0.27098951163289436
2,5940,0,0,0.007160607201942786
2,5946,1,0,0.29917481464986295
2,5953,1,1,0.8994523485432868
2,5972,0,0,0.40605547672031217
2,5979,1,1,0.7977831220876105
2,5997,1,1,0.978483169835751
2,6005,0,0,9.946797996566987e-05
2,6008,0,0,0.06084371099677943
2,6011,0,0,0.008971545734139563
2,6012,0,0,0.0927939284612301
2,6015,0,0,0.004794420017380374
2,6018,0,0,0.0072219458695534046
2,6020,0,0,0.000214253464360867
2,6022,0,0,0.007734145081051162
2,6026,0,0,0.0029306415355803595
2,6031,0,0,0.024196861718613606
2,6037,0,0,0.05119108712273273
2,6039,0,0,0.04880563985510536
2,6041,0,0,0.03699701488684322
2,6042,0,1,0.7980050363040696
2,6046,1,1,0.9216087188250494
2,6047,1,1,0.9148417859936709
2,6049,1,0,0.4889069573462512
2,6060,0,1,0.8984659855279303
2,6065,0,0,0.011575108335918747
2,6071,0,0,0.03652775628046919
2,6074,0,0,0.0017566926629419741
2,6076,0,0,0.025206022592780576
2,6079,0,0,0.029327783574914536
2,6087,0,0,0.05837264855391347
2,6099,0,0,0.008952769758592745
2,6100,1,0,0.28943535747758964
2,6105,0,0,0.055381216734681285
2,6137,0,0,0.0005989125065365938
2,6138,0,0,0.007498874854678254
2,6145,0,0,0.0777302786931961
2,6146,0,0,0.001403996119260469
2,6148,0,0,0.0399041198999692
2,6154,0,0,2.4135144131202413e-06
2,6164,0,0,0.00014560299782669783
2,6173,0,0,0.2627213375484016
2,6180,0,0,2.7479077187984326e-05
2,6182,0,1,0.9851821336740835
2,6191,0,0,1.7374112101890108e-05
2,6196,1,1,0.9949941708201196
2,6210,0,1,0.8581278211857043
2,6211,0,0,9.331891313624585e-05
2,6214,1,0,0.4002631825064058
2,6217,0,0,0.0011411594424503926
2,6233,0,0,0.015713309984074983
2,6246,0,0,0.015040065614017075
2,6247,0,0,0.0011268860882749743
2,6273,1,1,0.990063352437613
2,6274,0,1,0.7737630875860552
2,6278,0,0,0.0013979149576582276
2,6282,0,0,0.008588556267727872
2,6284,0,0,0.001575360787477009
2,6287,0,0,0.013798376056744844
2,6289,0,0,0.00047159469947944375
2,6292,1,1,0.589894722136344
2,6299,0,0,0.002945310898747549
2,6301,0,0,0.00020660161371844452
2,6302,0,0,0.42555618319918126
2,6305,1,0,0.24205095142303906
2,6310,0,0,0.0015671750645333425
2,6317,0,0,0.008387087556822104
2,6324,0,0,0.13841651216282125
2,6335,1,1,0.7579982931404972
2,6339,1,1,0.8645778851335607
2,6342,0,1,0.88064338945796
2,6348,0,0,0.0017674511934801405
2,6355,0,0,0.34985115511990317
2,6363,0,0,0.00849387794526446
2,6366,0,0,0.275563739771701
2,6367,0,0,0.08041122383924171
2,6368,0,0,0.04512186798308089
2,6369,0,0,0.09491056545812082
2,6370,0,0,0.00018079769224541432
2,6371,1,0,0.22963057407631804
2,6379,0,0,9.75667958783069e-05
2,6393,1,1,0.9836457200901202
2,6407,0,0,0.00021701316639002462
2,6411,0,0,0.0053350336566776405
2,6417,0,1,0.9459351442948527
2,6419,0,0,0.29037650679644184
2,6430,0,0,0.00029475698033082115
2,6431,0,1,0.8359318038945661
2,6433,0,1,0.541850038068648
2,6439,1,0,0.3006312371604948
2,6446,0,0,0.00178165902116011
2,6448,0,0,0.004855780575523491
2,6450,0,0,0.026689206993751782
2,6451,0,0,0.008920417305765965
2,6453,0,1,0.8248790728111944
2,6454,1,0,0.25837040566815417
2,6455,1,1,0.980528001632049
2,6458,0,0,0.057517164250793416
2,6462,0,0,0.11452708884244667
2,6472,0,0,9.307635289190668e-05
2,6475,1,1,0.9691915905265213
2,6480,0,0,0.04114466391024421
2,6488,0,0,0.28182410662832014
2,6490,0,0,0.07796792337281575
2,6494,1,0,0.18021873668011218
2,6501,0,0,0.011531666996061455
2,6506,0,0,0.025300294338840987
2,6510,0,0,0.0061270341940960074
2,6515,0,0,0.16029534004729015
2,6520,1,1,0.9665296758668789
2,6521,0,0,0.018463214948606668
2,6534,0,0,0.003479159526214785
2,6536,0,0,0.007773386476762977
2,6538,0,0,0.00024515301076005725
2,6548,1,1,0.9941508859369131
2,6550,0,0,0.4461501534462545
2,6563,1,0,0.4156753444831917
2,6566,0,0,0.03136341493108348
2,6567,0,0,0.006234534304343881
2,6575,0,0,0.019774810740002882
2,6579,0,0,0.28371284065052293
2,6580,0,0,0.42090912190587926
2,6581,0,0,0.0021398083392683434
2,6585,0,0,0.0041314408124530685
2,6589,0,0,0.002743924671542965
2,6593,0,0,0.2766346372534792
2,6610,1,1,0.9944211852337496
2,6611,0,0,0.005212790225224235
2,6614,1,1,0.9867457363242876
2,6618,0,0,0.00028101055081837056
2,6620,0,0,0.037780768130829624
2,6624,0,0,0.007280036802947406
2,6625,0,0,0.006662193725623369
2,6634,0,0,7.165876089349044e-05
2,6637,0,0,0.18604645810028422
2,6638,1,1,0.9463811464944171
2,6647,0,0,0.32670274341893946
2,6649,0,1,0.7457953885613382
2,6652,0,0,0.000923297109062918
2,6656,0,0,0.03245580460418887
2,6668,0,0,0.0002872864425191287
2,6671,0,1,0.7605764423377883
2,6672,1,0,0.04631377739028636
2,6673,0,0,0.0068410791471591745
2,6676,0,0,0.0005480547393785047
2,6677,0,0,0.05963635286546235
2,6680,1,0,0.03134979084595225
2,6681,0,0,0.06242528584249526
2,6682,1,1,0.9957005949419684
2,6688,0,1,0.5437003249119227
2,6689,0,0,0.1289418425809018
2,6695,0,1,0.5126193994007064
2,6700,0,0,0.0017069714369483168
2,6702,0,0,0.0009537394564735016
2,6708,0,0,0.0008898229667628765
2,6713,0,0,0.023002214046073208
2,6721,0,0,0.011833531587985502
2,6723,1,1,0.9080750402242187
2,6729,0,0,0.005118458487497853
2,6731,0,0,0.12015641718392535
2,6737,0,0,0.00043196844870771033
2,6753,0,0,0.007506577079633323
2,6756,0,0,0.3971705953643237
2,6759,0,0,0.11611979709480937
2,6762,0,0,0.15810086451904073
2,6770,0,0,0.0034567493118398043
2,6771,0,0,0.008011659800744593
2,6772,0,0,0.0025721936606768014
2,6775,0,0,0.0554118485744648
2,6777,0,0,0.0036249765311219127
2,6781,0,0,0.019847864236036725
2,6784,1,1,0.7910127020865543
2,6785,1,1,0.868969706483565
2,6790,0,0,0.0002797803737075019
2,6791,0,0,0.0002780495203465015
2,6795,0,0,0.0015831789574677437
2,6796,0,0,0.0005159945528625009
2,6804,0,0,0.0917297720316048
2,6808,0,0,0.08893607651430244
2,6809,0,0,0.0018019425201353696
2,6818,0,0,0.0008532684099381906
2,6821,0,0,0.02924308344637134
2,6822,1,1,0.749674314598263
2,6824,0,0,0.005407831016530717
2,6825,0,0,0.0037496628390603
2,6827,0,0,0.16352824189977544
2,6834,0,0,0.1021448467690453
2,6838,1,1,0.802605298030506
2,6839,0,0,0.07316731969515121
2,6841,0,0,0.046283308295470504
2,6848,0,0,0.0006189331465504669
2,6854,0,0,0.00017390175915196442
2,6862,1,0,0.48739913490634973
2,6865,0,0,4.419030190610816e-05
2,6874,0,0,0.0019900911756896445
2,6888,0,0,0.005010137256524473
2,6898,0,0,0.01834655626690682
2,6900,0,0,0.004286649810326531
2,6907,0,0,6.45310560090181e-05
2,6922,0,0,0.3396518412615673
2,6943,0,0,0.0036335114111214826
2,6952,1,1,0.8293600407798128
2,6954,1,1,0.8799866806192027
2,6961,0,1,0.7860677164160856
2,6968,0,0,0.1587885687327151
2,6972,0,0,0.4988433561840371
2,6974,0,0,0.21423822022998515
2,6977,1,0,0.01867263598944267
2,6994,0,0,0.00045006605401002936
2,6998,0,1,0.6579261847675112
2,7002,0,0,0.007086517997583024
2,7005,1,1,0.7466468386748426
2,7011,0,1,0.8985268386733455
2,7012,0,0,0.09097599141996936
2,7014,0,1,0.7926422464382147
2,7018,1,0,0.32122752104009084
2,7027,0,0,0.027229032125989358
2,7031,0,0,0.008509379014911701
2,7036,0,0,0.015304774521925425
2,7037,0,0,0.01885434303729669
2,7049,0,0,0.004293363481004989
2,7054,0,0,0.0011216078416658717
2,7066,0,1,0.784824543550064
2,7068,1,1,0.9874505589842398
2,7089,0,0,0.05346594881454721
2,7092,0,0,0.20738961063688335
2,7098,0,1,0.7344114475307918
2,7099,0,0,0.006660847322177955
2,7110,0,0,0.03635225299750646
2,7113,0,0,0.005989721049716526
2,7115,1,1,0.7123308127106527
2,7119,0,0,0.0010274741895309543
2,7124,1,1,0.9708376678047079
2,7125,1,0,0.10644701886053633
2,7129,0,0,0.00020507950068966325
2,7143,0,0,0.3872715737442698
2,7154,0,0,0.45661468869390986
2,7160,1,1,0.9633058698991221
2,7163,0,0,0.0004998386255818261
2,7177,1,1,0.751137640880835
2,7178,0,0,0.0002490024616998539
2,7182,0,0,0.07545607990867319
2,7184,1,1,0.9896829144810296
2,7185,0,0,0.1746042567908029
2,7186,0,1,0.9158025391863973
2,7188,1,1,0.8941726403844155
2,7193,0,0,0.004635966023818621
2,7196,0,1,0.6995022791492295
2,7204,0,0,0.0004935934517365358
2,7205,0,0,0.002122193848612199
2,7209,0,0,0.1931861479889069
2,7212,0,0,0.0016093804561208406
2,7224,0,0,0.0006363258829888166
2,7228,0,0,0.060393251209376594
2,7229,1,1,0.8841952597059047
2,7240,1,1,0.7925254303043298
2,7245,0,0,0.044155293290421366
2,7259,1,0,0.08689998518544886
2,7260,0,0,0.011210900602828287
2,7262,0,0,0.0003003957401914993
2,7263,1,0,0.27944079846782066
2,7273,0,0,0.02730782269307754
2,7275,0,0,0.10973602402668756
2,7282,0,0,0.00255460853570886
2,7287,0,1,0.5006937100935134
2,7288,1,1,0.9608862069115296
2,7291,0,0,0.004655021432119045
2,7294,0,0,0.0003202888248028776
2,7331,0,0,0.09017241817422302
2,7335,0,0,0.0016664899401788657
2,7336,0,1,0.6972333906695347
2,7346,0,0,0.004219261965323876
2,7347,0,1,0.7052924985172916
2,7353,0,0,0.47250615322256445
2,7358,0,0,0.0032807037087841918
2,7359,0,0,0.00017304495062650443
2,7360,0,0,0.20398256790584327
2,7365,0,0,0.16275737153035533
2,7367,0,0,0.26768604155076725
2,7374,1,1,0.7016748864523615
2,7378,0,0,0.0007639648364932329
2,7386,0,0,0.0004158830235689895
2,7388,0,0,0.012662442795276596
2,7389,0,0,0.14805482849965934
2,7392,1,1,0.88368549611818
2,7394,1,0,0.4391267546151039
2,7400,0,0,0.021333237710464983
2,7403,0,0,0.07722394501146808
2,7405,1,0,0.474657947024483
2,7411,1,1,0.9505937783679728
2,7414,0,0,0.0021931954052725115
2,7415,0,1,0.7258342680944163
2,7421,0,0,0.0489204819516064
2,7422,1,1,0.9436266952177292
2,7425,0,1,0.6975183031631549
2,7430,0,0,0.008388782107165064
2,7436,0,0,0.002419693048253184
2,7437,1,1,0.8555809716537828
2,7440,0,0,0.03076884442930483
2,7441,0,0,0.07192744040241578
2,7442,0,0,0.03589812539093606
2,7443,0,0,0.001947322404198676
2,7444,0,0,0.0005372640902071036
2,7446,0,0,0.21516944433096075
2,7449,0,0,0.05760675770777672
2,7452,0,0,0.14269460926229152
2,7454,1,1,0.7007226684780239
2,7467,0,0,0.007082728681586572
2,7470,0,0,0.06782216997027782
2,7473,0,0,0.012386644901546756
2,7478,0,0,9.467839119160635e-05
2,7480,0,0,0.0003926024291925927
2,7484,0,0,0.03978200014643441
2,7489,0,0,0.019287534548224
2,7500,1,1,0.8056982897013765
2,7502,1,1,0.9993727224232983
2,7504,0,1,0.7498682187988444
2,7506,0,0,0.02033409247040002
2,7512,0,0,0.011002234054017974
2,7519,0,1,0.8188895733792014
2,7520,0,0,0.001723226636064088
2,7523,1,1,0.8142360352020274
2,7524,0,0,0.0006194612231737096
2,7525,0,0,0.2632712684108863
2,7530,1,0,0.06740233066117347
2,7531,1,1,0.9889821175130706
2,7534,1,0,0.02114598282917809
2,7550,0,0,0.07381658067208095
2,7553,0,0,0.008077781557244965
2,7559,0,0,0.004006675166420311
2,7573,1,1,0.7982284300668641
2,7574,0,0,0.07331410047866022
2,7587,0,0,0.13299705514076182
2,7592,0,0,0.0007393283055056524
2,7598,1,1,0.9750601447812648
2,7602,0,0,0.02603783269503422
2,7605,0,0,0.022099648417850434
2,7608,0,0,0.00048607481817866996
2,7617,0,0,0.0002880068123210811
2,7622,0,0,0.1464541128532189
2,7629,0,0,0.065771312696331
2,7631,0,0,0.0003798270189765242
2,7634,0,0,0.019232800517134996
2,7642,0,0,0.0006760649704234167
2,7645,0,0,1.9560408279305576e-05
2,7646,0,0,0.003307430723428063
2,7650,0,0,0.2154872917294852
2,7652,0,1,0.9679508383874297
2,7656,0,0,0.030802268023704546
2,7657,1,0,0.22988175946812087
2,7660,0,0,0.006633841232738444
2,7664,0,0,0.010573299566621945
2,7665,0,0,0.0532300930758575
2,7667,0,0,0.14464001901647605
2,7673,0,0,0.0010329462183042944
2,7692,0,0,0.3066712164806463
2,7695,0,0,0.04305822414748459
2,7702,0,0,0.0001843278793156406
2,7704,0,0,0.000655595588414494
2,7707,0,0,0.16091746443605312
2,7708,1,0,0.2220371196706889
2,7711,0,0,0.04868581694790639
2,7714,1,0,0.4281228525044208
2,7715,0,0,0.002163219452632927
2,7716,1,0,0.45174503269400373
2,7727,0,0,0.0005015075985416731
2,7731,0,0,0.0013073937529140163
2,7743,0,0,0.002790284742905031
2,7744,0,0,0.0006762014799963854
2,7745,1,0,0.05436379328199588
2,7746,0,0,0.05974254655207743
2,7747,0,0,0.05412076565411828
2,7756,0,0,0.006830150777718132
2,7757,0,0,0.08484157568157621
2,7764,0,0,0.4277870696062664
2,7771,1,1,0.9682229364762205
2,7778,0,0,0.03025779803167101
2,7779,0,0,8.415416092781915e-06
2,7787,1,1,0.9707714509341314
2,7788,0,0,0.0005408638824806971
2,7791,1,1,0.9403187854720053
2,7795,0,0,0.0006799154946991307
2,7796,1,0,0.17092290062847157
2,7804,0,0,0.007244053940941416
2,7811,1,0,0.24562526361911582
2,7820,0,0,0.2537855768798144
2,7831,0,0,0.04425073002663253
2,7837,0,0,0.030497232793492403
2,7845,1,1,0.7909415474086549
2,7849,0,0,0.005733349669576658
2,7853,0,0,0.028230052453819595
2,7857,1,1,0.8509729608789914
2,7861,0,0,0.1158474348153086
2,7869,1,1,0.8365342801247929
2,7874,0,0,0.050557739949664865
2,7876,1,1,0.8174400398787648
2,7882,0,0,0.0055086239653827
2,7889,0,0,0.289906700598
2,7891,0,0,0.0019672033160591045
2,7896,0,0,2.269887091598122e-06
2,7900,0,0,0.10625087152697686
2,7906,0,0,0.00012520267870504674
2,7907,0,0,0.026366934831580233
2,7915,0,0,0.004148361037403716
2,7917,0,0,0.02317843809462993
2,7921,0,0,0.017121399072103968
2,7922,0,0,0.003309138817463276
2,7923,0,0,0.1196061135070083
2,7926,1,0,0.4963703200688516
2,7938,1,1,0.8509586338905074
2,7943,1,1,0.7089861345033824
2,7960,0,0,0.15875887076756573
2,7964,0,0,0.006078356546479495
2,7966,0,0,0.021571188567964295
2,7980,0,1,0.954373649947032
2,7983,1,1,0.9170661649100371
2,7989,0,0,0.004669216745712243
2,7992,1,1,0.9025793784708029
2,7996,0,0,0.0008231878461714345
2,7998,0,0,0.0016597641421586666
2,8004,0,0,0.007362584395124978
2,8007,0,0,0.02705065947721926
2,8008,1,1,0.6577158813336287
2,8013,0,1,0.9660539368528483
2,8016,0,0,0.006599085032313988
2,8020,0,0,0.007307131754769029
2,8027,0,1,0.6560510196378175
2,8039,0,0,0.1245456229810904
2,8040,0,0,0.014369324643252782
2,8051,0,0,0.00047354790053135174
2,8053,0,0,0.0023245891369978364
2,8057,0,1,0.8935830921830871
2,8064,0,0,0.0011641724619313627
2,8082,0,0,0.009496615400448593
2,8092,0,0,0.021020225298653033
2,8095,0,0,5.86725619883754e-05
2,8096,0,1,0.7137196803234345
2,8107,0,0,2.012564933160449e-06
2,8108,0,0,0.1264528607979649
2,8110,0,0,0.025352446032818225
2,8112,0,0,0.09912711024455147
2,8115,0,1,0.7431636056038788
2,8123,0,0,0.0031666874859148505
2,8125,0,0,0.07356724158757637
2,8128,1,1,0.9785022548291236
2,8129,1,1,0.9532245955887279
2,8134,0,0,0.1812126693154241
2,8135,1,1,0.9667140419295981
2,8136,0,0,0.0014358393179617643
2,8139,1,0,0.36501785486093025
2,8141,0,1,0.8083768469003887
2,8167,0,0,0.0012196926778172113
2,8185,0,0,0.064973701471274
2,8189,0,1,0.5578650076393988
2,8194,0,0,0.019282180973476802
2,8196,0,1,0.6501479636222154
2,8198,0,0,0.000392960851437552
2,8201,0,0,0.26141002601449914
2,8223,0,0,0.0009362469600188047
2,8253,1,1,0.967928680138969
2,8256,0,0,0.05463815901907232
2,8265,0,0,0.016108824887781877
2,8277,0,1,0.6305711366927061
2,8278,0,0,0.00016874707564951396
2,8283,0,0,0.03335272582302492
2,8285,0,0,0.15861275826432833
2,8287,0,0,0.04323787715241161
2,8296,0,0,0.006791176447130586
2,8306,1,0,0.08189925212224662
2,8307,0,0,0.012259705229850166
2,8308,0,0,0.013153388060267437
2,8310,0,0,0.051484774089733266
2,8313,0,1,0.8435423003211826
2,8321,0,0,0.019187851533470173
2,8324,0,0,0.00041217653731955473
2,8325,1,1,0.8435776020512367
2,8330,0,0,0.00962795861960667
2,8331,0,0,0.19408834899918598
2,8332,0,0,0.11138435208260977
2,8334,1,1,0.8984469756379363
2,8339,0,0,0.08628637679137985
2,8341,0,0,0.4302495519633085
2,8344,0,1,0.7694809075756895
2,8347,0,0,0.0007714164218115178
2,8348,0,0,0.00042604832866631096
2,8349,1,1,0.5790674592514832
2,8350,0,0,0.1036066896460598
2,8351,0,1,0.6861182265752219
2,8352,0,0,0.022614540532182557
2,8353,1,0,0.1214606559912374
2,8356,0,0,0.002130887762744832
2,8357,0,0,0.16080862912587818
2,8361,0,0,0.00024853553141288606
2,8363,0,0,0.002026136569183589
2,8367,0,1,0.7759284753572636
2,8380,0,0,0.0019227527756090375
2,8385,0,0,0.009084730692183848
2,8387,0,0,0.02348345279383132
2,8390,0,0,0.018632526179737888
2,8391,0,0,0.001975919628638529
2,8397,0,0,0.005882650742429625
2,8401,0,0,0.0003236221026461523
2,8406,0,0,0.042376102798021426
2,8409,0,0,0.016780368303058846
2,8410,0,0,0.008814348917432517
2,8414,0,0,0.019653714993757003
2,8415,1,1,0.969563308931165
2,8422,0,0,3.096580167065946e-05
2,8429,0,0,0.002521750886530204
2,8439,0,0,0.0003541023837397103
2,8440,0,1,0.5867914214130189
2,8447,1,1,0.9594299156948659
2,8454,0,0,0.0018532127362231403
2,8460,0,0,0.006339545901592669
2,8461,1,1,0.9547452167328248
2,8470,0,0,0.003239604804539298
2,8487,1,1,0.9940081820647216
2,8502,0,0,0.00844051333440774
2,8504,0,0,0.013435343077599556
2,8507,0,0,0.019554817607913784
2,8510,0,0,0.4926906724757289
2,8518,0,0,0.029629250480386587
2,8520,0,0,0.026583087445388242
2,8521,0,0,0.005437297034805629
2,8523,0,0,0.012970934907392782
2,8532,0,0,0.0795067431675764
2,8542,0,0,0.0015728325542460288
2,8546,1,0,0.09749839666074223
2,8548,0,0,0.005774273303230127
2,8551,1,1,0.6756955539489684
2,8557,0,0,0.03428722650571074
2,8562,0,0,0.00030526122019168035
2,8565,0,0,0.36827604427143623
2,8573,0,0,0.02696096783065562
2,8588,0,0,0.1869082403618954
2,8589,0,0,0.03738260488965378
2,8590,1,1,0.7079075319454673
2,8593,1,1,0.8306797739045148
2,8600,0,0,0.002041295238998523
2,8610,0,0,0.11428751754090767
2,8611,0,0,0.4213210536753017
2,8619,0,0,0.03144716502415504
2,8620,0,0,0.0006808202498708906
2,8623,0,0,0.34937623187421474
2,8630,0,0,0.06698205103788542
2,8632,0,0,0.0020512619583098546
2,8636,0,0,0.016972606746339793
2,8637,0,0,0.0004170986290029201
2,8642,1,1,0.5866104636328483
2,8645,0,0,0.0100598214692883
2,8653,0,0,0.007531546512716357
2,8656,0,0,0.02378608549268483
2,8657,0,1,0.5007570142144397
2,8660,0,0,0.10927143676126731
2,8661,0,0,0.3080415656842281
2,8669,1,0,0.42586226743217315
2,8670,1,1,0.9761377096504799
2,8689,0,0,0.0156019869395952
2,8690,0,0,0.0846345110171774
2,8691,1,1,0.9442794335123205
2,8694,0,0,0.12871404989878613
2,8700,0,0,0.4499195507758465
2,8704,0,0,0.22075611980232823
2,8706,0,0,0.011506927190880242
2,8713,0,0,0.010597973963785708
2,8714,0,0,6.798437968191108e-06
2,8721,0,0,4.945675910256227e-05
2,8726,0,0,0.0012506034303997385
2,8732,0,0,0.0015727995533144298
2,8735,0,0,0.029685288504439068
2,8742,0,1,0.7069836440540425
2,8749,0,1,0.7492742680706804
2,8751,0,0,0.031818774356566056
2,8752,0,0,0.0003050651430115806
2,8760,0,0,0.07811278706510064
2,8764,0,0,0.03208127765943404
2,8769,0,0,0.003397321133961032
2,8773,1,1,0.9970379838622327
2,8780,0,0,0.0028102181893247488
2,8785,0,0,0.0001922943253354575
2,8786,0,0,0.00013938301487060177
2,8789,0,0,0.07358226805483384
2,8791,0,0,0.001788406743709544
2,8797,1,0,0.189033483244168
2,8798,1,1,0.9529507573005556
2,8799,0,0,0.02427701813201937
2,8800,0,0,7.316285900241265e-05
2,8801,0,0,0.00778537289426653
2,8803,1,0,0.2749045851313229
2,8805,0,0,0.018258993916387033
2,8806,0,0,0.014611298730984287
2,8815,0,0,0.028073038598080878
2,8817,1,0,0.1941062726053006
2,8824,0,0,0.11418213995704457
2,8825,0,1,0.7041593705463552
2,8827,0,0,3.4653714702486316e-05
2,8828,0,0,0.0016267909912326636
2,8829,0,0,0.001356794425210753
2,8830,0,0,0.04345077911016475
2,8839,0,0,0.016628369060996386
2,8840,0,1,0.6058579389380103
2,8841,0,1,0.8902023776627351
2,8842,0,1,0.7338709810678081
2,8843,0,0,0.00015828645144792702
2,8861,0,0,0.02942945441956902
